Vge,Ice,Vce
-8.8,8.00,920
-8.6,8.00,920
-8.8,0.00,920
-8.8,8.00,912
-8.8,16.00,928
-8.8,8.00,920
-8.8,8.00,936
-8.6,16.00,912
-8.6,8.00,928
-8.6,16.00,920
-8.6,0.00,936
-8.8,8.00,920
-8.8,8.00,936
-8.8,0.00,912
-8.8,8.00,936
-8.6,8.00,920
-8.8,8.00,920
-8.8,8.00,920
-8.8,8.00,920
-8.6,0.00,920
-8.6,8.00,928
-8.8,0.00,912
-8.8,8.00,928
-8.8,8.00,920
-8.8,8.00,936
-8.8,8.00,928
-8.6,8.00,928
-8.6,8.00,920
-8.6,8.00,928
-8.8,8.00,920
-8.8,0.00,920
-8.6,0.00,920
-8.8,0.00,920
-8.8,8.00,928
-8.8,16.00,920
-8.6,8.00,928
-8.6,8.00,920
-8.8,0.00,928
-8.6,16.00,920
-8.8,8.00,928
-8.8,16.00,920
-8.4,16.00,920
-8.8,8.00,912
-8.8,8.00,920
-8.8,8.00,912
-8.8,0.00,928
-8.8,0.00,928
-8.6,8.00,928
-8.8,8.00,920
-8.8,8.00,920
-8.8,8.00,912
-8.6,0.00,920
-8.6,16.00,920
-8.6,8.00,928
-8.6,0.00,920
-8.8,8.00,920
-8.6,16.00,920
-8.6,16.00,928
-8.6,8.00,920
-8.6,8.00,928
-8.8,0.00,920
-8.6,16.00,920
-8.6,0.00,920
-8.8,8.00,928
-8.6,8.00,928
-8.8,8.00,920
-8.8,8.00,928
-8.8,8.00,920
-8.8,0.00,928
-8.6,8.00,912
-8.8,0.00,936
-8.6,16.00,912
-8.6,0.00,928
-8.8,8.00,912
-8.8,0.00,928
-8.8,8.00,912
-8.8,0.00,928
-8.8,8.00,920
-8.6,8.00,936
-8.6,0.00,912
-8.8,8.00,920
-8.8,0.00,912
-8.6,8.00,928
-8.6,0.00,920
-8.6,8.00,920
-8.8,8.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.8,8.00,920
-8.6,0.00,920
-8.6,8.00,928
-8.8,8.00,928
-8.6,0.00,928
-8.8,8.00,920
-8.8,0.00,928
-8.8,8.00,928
-8.8,8.00,920
-8.6,0.00,920
-8.8,0.00,928
-8.8,8.00,920
-8.8,8.00,928
-8.8,0.00,920
-8.6,16.00,912
-8.6,8.00,928
-8.8,8.00,920
-8.6,8.00,928
-8.6,8.00,912
-8.6,8.00,928
-8.8,8.00,920
-8.8,0.00,928
-8.6,16.00,912
-8.6,8.00,928
-8.6,0.00,920
-8.6,8.00,928
-8.4,8.00,912
-8.8,16.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,8.00,920
-8.6,0.00,920
-8.6,0.00,920
-8.6,8.00,928
-8.6,8.00,912
-8.8,16.00,928
-8.8,16.00,920
-8.8,8.00,928
-8.6,8.00,920
-8.8,16.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.8,8.00,920
-8.6,8.00,920
-8.6,16.00,928
-8.6,16.00,920
-8.8,8.00,928
-8.8,8.00,920
-8.8,8.00,928
-8.6,0.00,920
-8.6,16.00,928
-9.0,8.00,912
-8.8,0.00,928
-8.8,8.00,912
-8.8,8.00,920
-8.8,0.00,920
-8.6,0.00,928
-8.8,16.00,904
-8.6,0.00,920
-8.8,8.00,920
-8.6,8.00,928
-8.6,16.00,912
-8.4,8.00,928
-8.8,8.00,920
-8.8,16.00,920
-8.6,8.00,912
-8.8,16.00,920
-8.6,8.00,912
-8.8,8.00,920
-8.6,0.00,920
-8.8,16.00,928
-8.6,0.00,920
-8.8,8.00,928
-8.8,8.00,920
-9.0,8.00,920
-8.8,8.00,928
-9.0,8.00,920
-8.8,8.00,920
-9.2,16.00,920
-9.0,0.00,936
-9.2,8.00,920
-9.0,8.00,920
-9.0,8.00,920
-8.8,0.00,928
-9.0,8.00,912
-9.0,8.00,928
-8.8,8.00,920
-7.2,0.00,936
-3.6,0.00,920
2.8,0.00,936
8.8,8.00,912
10.2,0.00,920
9.6,16.00,920
9.2,16.00,928
10.0,0.00,920
11.8,8.00,936
13.2,16.00,920
13.6,8.00,920
12.0,8.00,920
10.2,8.00,928
8.6,8.00,920
8.6,8.00,920
9.2,16.00,912
9.8,8.00,920
9.2,8.00,920
8.0,16.00,928
7.2,8.00,928
6.8,0.00,920
7.6,8.00,928
8.6,0.00,928
8.8,8.00,912
8.6,8.00,928
8.0,8.00,928
7.6,0.00,912
7.8,8.00,928
8.4,8.00,912
9.4,0.00,928
9.2,8.00,912
8.8,16.00,928
8.4,8.00,920
8.2,16.00,928
8.4,8.00,920
8.8,8.00,928
9.2,8.00,928
9.4,8.00,928
8.8,0.00,912
8.4,16.00,920
8.8,16.00,920
9.0,16.00,920
9.0,8.00,920
9.2,8.00,920
9.0,0.00,920
9.0,8.00,920
8.8,8.00,912
9.0,16.00,936
9.0,16.00,928
9.4,8.00,928
9.2,8.00,920
9.2,16.00,928
9.0,8.00,920
9.2,8.00,920
9.4,-8.00,920
9.4,0.00,920
9.4,16.00,928
9.6,8.00,912
9.2,8.00,928
9.4,0.00,928
9.2,8.00,928
9.4,8.00,920
9.2,16.00,928
9.6,8.00,912
9.4,8.00,928
9.4,0.00,912
9.6,8.00,928
9.4,8.00,912
9.4,8.00,928
9.6,8.00,912
9.6,16.00,928
9.6,16.00,920
9.6,8.00,928
9.6,8.00,912
9.8,8.00,912
9.6,0.00,912
9.6,8.00,928
9.6,0.00,920
9.6,8.00,928
9.6,0.00,912
9.8,16.00,928
9.8,8.00,928
9.8,0.00,928
10.0,8.00,920
10.0,0.00,912
10.0,8.00,928
10.2,8.00,928
10.0,16.00,928
10.0,8.00,928
10.2,0.00,920
10.0,8.00,920
10.0,8.00,928
10.2,8.00,920
10.0,16.00,920
10.2,8.00,920
10.2,8.00,928
10.2,8.00,920
10.2,16.00,920
10.4,8.00,920
10.2,16.00,936
10.4,8.00,920
10.4,16.00,920
10.6,8.00,920
10.8,8.00,920
10.8,16.00,912
10.6,16.00,928
10.8,8.00,920
11.0,16.00,920
11.0,8.00,912
11.0,8.00,920
11.2,8.00,920
11.2,8.00,920
11.4,8.00,920
11.2,8.00,920
11.4,16.00,920
11.8,16.00,920
11.8,16.00,928
11.8,16.00,920
12.0,8.00,936
12.2,24.00,920
12.4,16.00,928
12.2,8.00,920
12.2,16.00,920
12.4,16.00,928
12.4,8.00,920
12.4,16.00,912
12.4,16.00,920
13.0,16.00,904
13.0,24.00,920
12.8,16.00,904
12.8,24.00,912
13.0,24.00,896
13.2,32.00,904
13.2,24.00,896
13.4,40.00,888
13.8,40.00,896
13.8,40.00,880
13.6,48.00,872
13.6,56.00,856
13.6,72.00,856
14.2,88.00,840
14.0,88.00,840
14.2,96.00,816
14.4,112.00,824
14.6,120.00,800
14.6,144.00,800
14.8,168.00,792
14.8,176.00,792
15.4,200.00,752
15.4,216.00,768
15.4,232.00,736
15.4,248.00,744
15.8,272.00,720
15.8,296.00,712
15.8,312.00,704
15.8,336.00,704
16.0,352.00,688
16.2,384.00,688
16.4,416.00,688
16.4,440.00,680
16.6,480.00,664
16.6,512.00,664
16.6,536.00,656
16.4,568.00,648
16.8,584.00,648
16.6,616.00,656
16.8,640.00,648
16.8,672.00,656
17.0,680.00,656
17.0,728.00,672
16.8,736.00,664
16.6,776.00,672
16.8,784.00,672
16.8,808.00,680
16.8,816.00,672
16.6,848.00,680
16.6,848.00,672
16.4,880.00,688
16.6,880.00,680
16.0,904.00,680
16.2,904.00,680
15.8,928.00,688
15.6,920.00,680
15.4,928.00,688
15.4,928.00,680
15.0,936.00,680
15.2,920.00,664
14.4,920.00,680
14.2,912.00,656
13.8,904.00,656
13.8,888.00,640
13.6,872.00,640
13.2,864.00,632
13.0,848.00,624
13.2,832.00,616
12.8,816.00,608
12.6,808.00,608
12.8,800.00,592
12.6,776.00,592
12.6,776.00,584
12.6,760.00,584
12.6,744.00,576
12.6,728.00,560
12.6,728.00,552
12.6,704.00,568
12.8,712.00,552
13.0,696.00,552
13.0,696.00,528
12.8,688.00,552
13.2,688.00,496
13.4,680.00,528
13.4,672.00,472
13.4,672.00,512
13.6,664.00,456
13.8,664.00,488
13.8,664.00,456
13.8,664.00,456
13.8,648.00,440
13.8,656.00,432
14.0,648.00,416
14.2,648.00,400
14.0,632.00,408
14.2,632.00,392
14.2,632.00,400
13.8,624.00,376
13.8,616.00,392
14.0,616.00,368
14.0,608.00,368
14.0,616.00,360
13.8,608.00,360
14.0,600.00,352
13.6,592.00,352
13.8,600.00,352
14.0,600.00,336
13.8,592.00,336
14.0,584.00,320
13.8,584.00,328
13.8,584.00,320
14.0,584.00,312
13.8,576.00,312
13.8,576.00,304
13.4,568.00,304
13.8,576.00,296
14.0,560.00,296
13.8,568.00,288
13.8,560.00,288
13.8,560.00,296
14.0,552.00,264
13.8,544.00,280
13.8,544.00,256
13.8,536.00,280
14.0,536.00,240
14.0,528.00,264
14.0,528.00,248
13.8,528.00,264
14.0,528.00,248
13.6,520.00,256
14.0,520.00,240
13.6,528.00,240
13.8,520.00,232
13.8,520.00,232
14.0,528.00,232
13.8,520.00,232
13.8,520.00,232
14.0,528.00,224
13.8,520.00,224
13.8,520.00,224
14.0,520.00,224
14.0,520.00,216
14.0,520.00,216
13.8,520.00,216
13.8,512.00,208
14.0,528.00,200
14.0,512.00,192
14.0,520.00,192
14.0,512.00,192
13.8,520.00,184
13.8,512.00,176
14.2,528.00,184
14.0,520.00,184
13.8,512.00,168
13.8,520.00,176
14.2,520.00,168
13.8,512.00,168
14.2,528.00,160
13.8,520.00,152
14.0,512.00,152
14.0,520.00,152
14.0,520.00,152
14.2,512.00,144
14.2,520.00,136
14.0,512.00,136
14.2,512.00,136
14.2,512.00,136
14.2,512.00,128
14.0,512.00,128
14.0,512.00,128
13.8,504.00,112
14.2,512.00,120
14.0,512.00,112
14.2,512.00,112
13.8,512.00,104
13.8,504.00,104
13.8,512.00,112
13.8,512.00,112
14.0,520.00,104
13.8,512.00,112
14.0,512.00,96
13.8,504.00,104
14.0,504.00,104
14.0,504.00,96
14.0,496.00,96
14.0,504.00,88
14.2,504.00,104
13.8,512.00,88
14.2,504.00,88
14.2,504.00,80
13.8,504.00,88
14.0,496.00,72
14.4,504.00,88
14.2,504.00,72
14.0,496.00,80
14.0,504.00,80
14.0,496.00,80
14.2,496.00,72
14.0,504.00,72
13.8,504.00,64
14.2,496.00,80
14.2,504.00,72
14.0,504.00,80
13.8,504.00,72
14.0,496.00,80
14.0,496.00,64
14.0,496.00,72
14.0,496.00,72
14.2,496.00,64
14.0,496.00,64
13.8,496.00,72
13.8,488.00,72
14.0,496.00,72
14.0,496.00,64
14.0,496.00,56
14.0,488.00,64
14.0,504.00,64
14.2,488.00,72
14.0,496.00,64
14.2,496.00,64
14.2,488.00,56
14.0,504.00,64
14.0,488.00,56
14.0,488.00,56
14.2,488.00,40
14.0,488.00,56
13.8,488.00,48
14.2,488.00,48
14.0,488.00,56
14.0,488.00,56
14.0,488.00,40
14.0,496.00,56
14.2,488.00,56
14.2,480.00,48
13.8,488.00,48
14.0,488.00,56
14.0,496.00,48
14.0,488.00,56
13.8,480.00,40
14.0,488.00,56
14.0,488.00,48
14.0,488.00,64
13.8,488.00,48
13.8,488.00,56
14.0,480.00,32
14.0,480.00,48
14.0,480.00,40
13.8,488.00,40
13.8,472.00,40
13.8,488.00,40
14.0,480.00,56
14.0,488.00,48
14.2,488.00,40
14.0,480.00,48
14.2,488.00,48
14.0,488.00,48
14.2,480.00,48
14.2,480.00,48
14.0,472.00,48
14.0,472.00,48
14.0,480.00,48
14.2,488.00,56
14.2,488.00,56
14.0,480.00,40
14.2,472.00,40
14.0,480.00,40
14.0,472.00,40
13.8,480.00,40
14.0,488.00,48
14.0,480.00,32
13.8,480.00,40
14.0,480.00,40
14.0,480.00,40
14.0,480.00,32
14.0,480.00,40
14.0,480.00,32
13.8,480.00,48
14.0,480.00,32
13.8,480.00,40
13.8,480.00,40
13.8,472.00,40
14.0,480.00,32
14.0,480.00,40
14.0,480.00,40
13.8,480.00,32
14.2,480.00,40
14.0,472.00,40
14.2,480.00,40
14.0,480.00,40
14.0,472.00,32
14.0,480.00,40
14.2,472.00,40
14.0,480.00,32
14.0,480.00,40
14.2,472.00,32
14.2,488.00,32
13.8,472.00,32
14.2,472.00,32
14.0,480.00,32
14.2,480.00,40
13.8,480.00,40
14.0,480.00,40
14.0,472.00,32
14.0,480.00,40
14.0,480.00,24
14.0,472.00,40
14.0,472.00,32
13.8,472.00,40
13.8,480.00,40
14.0,472.00,48
14.0,472.00,32
14.0,480.00,32
14.0,472.00,40
13.8,472.00,40
14.0,472.00,40
14.0,480.00,40
13.8,472.00,48
14.0,472.00,48
14.0,472.00,40
13.8,472.00,40
14.0,480.00,24
13.8,472.00,40
14.0,472.00,32
14.0,472.00,32
14.2,472.00,40
13.8,472.00,32
14.4,464.00,40
13.8,472.00,40
14.2,464.00,32
13.8,472.00,32
14.0,472.00,40
14.0,472.00,32
14.0,472.00,32
13.8,464.00,24
14.0,472.00,32
13.8,472.00,32
14.0,480.00,32
14.0,472.00,24
13.6,472.00,56
14.0,480.00,32
14.0,472.00,32
14.0,472.00,32
13.8,472.00,32
14.0,464.00,24
13.8,456.00,32
14.0,464.00,32
14.0,472.00,40
13.8,472.00,24
13.8,464.00,32
14.0,472.00,40
14.0,464.00,32
14.0,472.00,32
13.6,472.00,32
14.2,464.00,32
13.8,464.00,32
14.2,472.00,40
14.0,464.00,32
13.8,472.00,32
14.0,472.00,32
14.0,464.00,32
14.0,464.00,32
14.0,464.00,32
13.8,464.00,32
14.0,464.00,32
14.0,464.00,24
14.0,472.00,40
13.8,464.00,32
14.0,472.00,32
13.8,464.00,24
13.8,464.00,40
13.8,464.00,32
13.8,472.00,40
14.2,472.00,24
13.8,464.00,32
13.6,456.00,24
13.6,464.00,48
13.8,464.00,24
13.8,472.00,32
14.0,464.00,40
14.0,464.00,32
14.0,464.00,32
14.0,464.00,32
14.0,456.00,32
13.8,456.00,32
14.0,464.00,32
13.8,464.00,32
14.0,472.00,32
13.8,464.00,32
14.0,464.00,32
14.0,472.00,24
14.2,464.00,32
13.8,464.00,24
14.0,464.00,32
14.0,464.00,24
14.0,472.00,32
13.8,464.00,24
14.0,464.00,24
14.0,464.00,24
14.0,472.00,40
13.8,464.00,32
13.8,464.00,32
13.8,464.00,24
13.8,464.00,32
13.8,464.00,24
14.0,464.00,32
14.0,456.00,24
13.8,464.00,40
13.8,464.00,32
13.8,456.00,40
14.0,464.00,32
13.8,464.00,32
13.8,456.00,24
14.0,464.00,32
14.0,464.00,24
14.0,464.00,32
13.8,464.00,40
13.8,472.00,40
13.8,456.00,24
13.8,464.00,40
14.0,464.00,16
14.0,464.00,24
14.0,464.00,32
14.0,456.00,24
14.2,464.00,32
13.6,472.00,24
14.0,464.00,32
13.8,456.00,16
13.8,464.00,40
13.8,464.00,32
13.8,464.00,32
13.8,464.00,24
14.0,448.00,24
13.6,456.00,24
14.2,464.00,32
13.8,464.00,24
13.8,464.00,32
13.8,464.00,24
13.8,456.00,24
13.8,464.00,32
13.8,456.00,40
14.2,464.00,24
13.8,456.00,32
13.8,456.00,16
14.0,456.00,24
13.8,456.00,24
13.8,464.00,32
14.0,456.00,24
13.8,464.00,24
13.8,464.00,32
14.0,448.00,32
13.8,464.00,32
14.0,464.00,32
14.0,464.00,32
13.8,464.00,24
14.0,456.00,32
14.0,456.00,24
13.8,456.00,32
13.8,456.00,32
14.0,456.00,32
13.8,456.00,32
14.2,456.00,24
14.0,456.00,24
13.8,456.00,32
14.0,456.00,16
13.8,464.00,24
14.0,464.00,24
13.8,464.00,32
13.8,456.00,32
14.0,464.00,32
13.8,464.00,24
14.0,464.00,32
14.0,456.00,16
13.8,456.00,32
13.8,464.00,24
13.8,464.00,40
13.8,464.00,24
13.8,456.00,32
14.0,464.00,16
13.6,456.00,32
14.0,464.00,24
14.0,464.00,32
14.0,464.00,24
13.8,464.00,32
14.0,464.00,16
13.8,464.00,32
14.0,456.00,32
13.8,456.00,24
14.0,464.00,24
14.0,448.00,16
14.0,456.00,24
13.8,456.00,32
14.0,448.00,32
14.2,456.00,16
14.0,456.00,24
13.8,464.00,16
13.8,456.00,24
14.0,456.00,8
14.0,464.00,32
13.8,456.00,24
13.8,456.00,24
13.6,464.00,24
13.8,456.00,40
13.8,448.00,32
13.8,456.00,40
14.0,456.00,24
14.0,456.00,32
13.6,456.00,24
13.8,456.00,32
13.8,464.00,24
13.8,456.00,24
14.0,456.00,16
14.0,456.00,32
13.8,456.00,24
14.0,456.00,24
13.8,456.00,32
13.6,456.00,40
14.0,456.00,32
14.0,456.00,32
14.0,464.00,24
14.0,464.00,24
14.2,448.00,16
14.0,456.00,16
13.8,456.00,32
13.8,464.00,16
14.0,448.00,24
13.8,456.00,16
13.8,456.00,32
13.8,456.00,16
14.0,456.00,32
14.2,456.00,24
13.8,448.00,32
13.8,456.00,16
13.8,456.00,24
13.8,456.00,24
13.8,464.00,24
13.8,464.00,16
13.8,448.00,40
13.8,456.00,24
14.0,456.00,24
13.8,448.00,24
13.8,456.00,16
13.8,448.00,24
14.0,448.00,32
13.8,456.00,16
13.8,456.00,16
13.8,456.00,24
13.8,456.00,32
14.0,456.00,32
14.0,464.00,24
14.0,464.00,32
13.8,448.00,24
14.0,448.00,24
13.6,456.00,24
14.2,448.00,24
14.0,456.00,16
13.8,456.00,32
13.8,456.00,24
14.0,456.00,32
13.6,456.00,24
14.0,456.00,24
13.6,456.00,16
14.0,456.00,40
14.0,456.00,24
13.8,456.00,32
14.0,448.00,32
13.8,456.00,32
13.8,448.00,16
13.8,456.00,32
13.8,448.00,16
14.0,456.00,24
13.8,456.00,16
13.8,448.00,24
13.6,456.00,24
13.6,464.00,32
13.8,456.00,16
13.8,464.00,24
14.0,456.00,16
13.8,456.00,24
13.8,456.00,24
13.6,456.00,24
14.0,456.00,32
13.8,456.00,24
14.0,448.00,32
13.8,456.00,32
14.0,456.00,32
13.8,456.00,16
13.8,456.00,32
14.0,448.00,24
13.8,448.00,24
13.6,456.00,24
14.0,456.00,24
14.0,456.00,24
13.8,456.00,16
14.0,456.00,16
13.8,464.00,24
14.0,456.00,16
14.0,456.00,24
13.8,456.00,24
13.8,456.00,32
13.8,456.00,24
13.8,448.00,32
13.8,456.00,16
13.8,448.00,24
14.0,456.00,16
13.8,448.00,24
13.6,456.00,16
13.8,456.00,32
13.8,456.00,16
13.8,456.00,24
13.8,456.00,16
14.0,456.00,24
14.0,448.00,32
13.8,456.00,32
13.8,456.00,32
14.0,456.00,40
14.0,456.00,24
13.8,456.00,24
13.8,456.00,24
14.0,448.00,16
14.0,456.00,24
14.0,456.00,16
13.8,448.00,24
13.8,456.00,24
13.8,448.00,32
13.8,456.00,24
13.8,448.00,32
13.6,456.00,24
13.8,456.00,32
14.0,456.00,24
14.0,448.00,32
13.8,448.00,16
13.8,456.00,32
13.8,456.00,24
13.8,456.00,24
13.8,456.00,16
14.0,448.00,24
13.8,448.00,24
13.8,456.00,24
13.8,448.00,16
13.8,448.00,32
14.0,448.00,24
13.8,456.00,24
13.8,456.00,32
13.8,448.00,32
13.8,456.00,8
13.8,456.00,24
14.0,448.00,24
14.0,456.00,24
13.8,456.00,16
13.8,448.00,24
14.0,456.00,24
13.8,448.00,24
14.0,448.00,24
13.8,456.00,16
14.0,448.00,24
13.8,448.00,24
14.0,456.00,32
14.0,448.00,24
13.8,448.00,16
13.8,448.00,24
14.0,456.00,32
13.8,456.00,16
13.8,448.00,32
13.6,448.00,16
13.8,456.00,24
14.0,448.00,16
13.8,456.00,16
13.8,456.00,16
14.0,448.00,32
13.8,456.00,24
13.8,448.00,16
13.6,448.00,24
13.6,448.00,32
13.8,456.00,16
13.8,448.00,24
14.0,448.00,16
13.8,456.00,24
14.0,448.00,16
13.8,448.00,16
13.8,456.00,24
13.8,440.00,16
14.2,456.00,32
13.8,456.00,16
13.8,448.00,16
13.8,448.00,24
14.0,456.00,24
13.8,448.00,16
14.2,456.00,32
13.8,456.00,16
14.0,440.00,24
14.0,448.00,16
13.8,448.00,24
13.8,456.00,16
14.0,448.00,24
14.0,448.00,8
13.8,456.00,24
13.6,456.00,8
13.8,448.00,24
14.0,456.00,24
13.8,448.00,32
13.8,456.00,16
14.0,456.00,24
13.8,448.00,16
13.8,448.00,24
13.6,448.00,24
13.8,448.00,24
13.8,448.00,24
13.8,448.00,24
13.6,448.00,24
13.8,448.00,24
14.0,448.00,24
13.8,448.00,24
13.8,456.00,24
13.6,448.00,32
13.8,448.00,16
13.8,448.00,24
13.8,456.00,24
14.0,448.00,16
13.8,448.00,16
14.0,456.00,8
14.0,456.00,32
13.6,456.00,8
14.0,448.00,24
13.8,448.00,16
14.0,448.00,24
13.8,448.00,24
13.8,448.00,32
13.8,448.00,16
13.8,440.00,32
13.6,448.00,8
13.8,456.00,24
14.0,456.00,16
13.8,448.00,24
14.0,456.00,8
13.8,456.00,40
13.8,448.00,16
13.8,448.00,16
13.8,448.00,16
13.6,448.00,24
13.6,456.00,16
13.8,448.00,24
14.0,448.00,16
13.8,448.00,32
13.8,448.00,24
13.8,448.00,32
13.8,456.00,24
14.0,448.00,24
13.8,456.00,24
13.8,448.00,24
14.0,456.00,16
14.0,456.00,32
13.8,448.00,24
13.8,456.00,16
13.8,448.00,24
13.8,456.00,16
14.0,456.00,32
13.6,456.00,8
14.0,448.00,16
13.8,448.00,16
14.0,456.00,24
13.8,456.00,16
13.6,456.00,24
13.8,456.00,16
13.8,456.00,24
13.8,448.00,8
13.8,448.00,24
13.8,448.00,24
13.8,456.00,24
14.0,448.00,8
14.0,448.00,24
13.6,456.00,16
13.6,448.00,32
13.8,456.00,16
13.8,448.00,24
13.8,448.00,16
13.8,456.00,16
14.0,448.00,8
13.8,448.00,24
13.8,456.00,16
13.8,448.00,24
14.0,448.00,24
14.0,448.00,24
14.0,448.00,16
14.0,448.00,24
14.0,456.00,24
13.8,456.00,16
14.2,448.00,24
13.8,448.00,16
14.0,448.00,24
14.0,456.00,16
14.0,448.00,16
13.8,456.00,16
14.0,456.00,16
14.0,456.00,8
14.0,456.00,32
14.0,448.00,24
13.8,456.00,32
13.6,448.00,24
13.8,448.00,24
13.8,448.00,16
14.0,448.00,24
14.0,448.00,16
14.0,448.00,32
13.8,448.00,16
13.8,456.00,32
13.8,448.00,24
14.0,448.00,24
13.6,440.00,16
13.8,456.00,32
14.0,448.00,24
14.0,456.00,24
14.0,456.00,32
13.8,456.00,40
14.0,456.00,24
14.0,448.00,24
14.0,456.00,16
14.0,448.00,24
14.0,456.00,16
14.0,456.00,8
13.8,448.00,24
13.8,448.00,16
14.0,456.00,24
13.8,448.00,16
14.0,456.00,32
13.8,456.00,24
13.8,456.00,24
14.0,456.00,16
14.0,448.00,24
13.8,456.00,16
13.8,456.00,24
13.8,456.00,16
14.0,448.00,16
14.0,456.00,16
14.0,456.00,24
14.0,448.00,16
13.8,456.00,32
14.0,448.00,16
14.0,440.00,24
13.8,448.00,8
13.8,456.00,16
14.0,448.00,16
13.8,456.00,16
14.0,456.00,16
14.0,448.00,16
14.0,448.00,24
14.0,448.00,24
14.0,456.00,24
14.0,456.00,32
14.0,448.00,24
13.8,448.00,24
14.2,448.00,24
14.0,448.00,24
14.2,448.00,24
14.0,456.00,16
14.0,456.00,24
14.0,456.00,16
14.0,456.00,24
13.6,456.00,8
14.2,448.00,32
14.2,456.00,8
14.0,448.00,24
13.8,456.00,16
14.0,456.00,32
14.0,456.00,16
14.2,456.00,32
14.2,456.00,16
14.0,456.00,24
14.0,448.00,8
14.0,448.00,32
13.8,456.00,24
14.0,456.00,24
13.8,464.00,16
14.2,448.00,24
14.0,448.00,8
14.0,448.00,16
14.0,448.00,16
14.2,448.00,24
14.2,456.00,16
14.0,448.00,24
14.2,448.00,32
14.0,456.00,24
14.2,448.00,24
14.0,448.00,16
14.0,456.00,24
14.2,456.00,8
14.2,448.00,24
14.2,440.00,16
14.2,456.00,24
14.2,448.00,8
14.2,456.00,24
14.0,448.00,8
14.2,456.00,24
14.2,456.00,0
14.0,456.00,32
14.0,448.00,24
14.0,456.00,24
14.0,448.00,8
14.0,456.00,32
14.0,448.00,16
14.0,456.00,16
14.2,456.00,16
14.2,448.00,16
14.0,448.00,16
14.0,448.00,32
14.2,456.00,24
14.0,456.00,24
14.0,464.00,24
14.4,456.00,16
14.2,448.00,16
14.0,456.00,24
14.0,456.00,32
14.0,456.00,40
14.0,448.00,24
14.0,448.00,16
14.0,456.00,16
14.2,448.00,24
14.2,448.00,24
14.2,448.00,8
14.2,456.00,32
14.0,456.00,16
14.2,440.00,24
14.4,456.00,16
14.2,464.00,24
14.2,448.00,24
14.0,456.00,32
14.4,456.00,16
14.2,440.00,24
14.0,456.00,24
14.2,456.00,24
14.0,448.00,24
14.2,464.00,24
14.2,464.00,16
14.0,448.00,32
14.0,448.00,16
14.2,448.00,24
13.8,448.00,16
14.0,448.00,24
14.2,456.00,16
14.2,448.00,24
14.4,448.00,16
14.2,456.00,24
14.2,456.00,16
14.2,448.00,24
14.2,456.00,24
14.2,448.00,24
14.2,448.00,16
14.2,456.00,32
14.4,456.00,32
14.0,456.00,24
14.6,464.00,16
14.2,448.00,16
14.0,456.00,24
14.2,456.00,24
14.4,448.00,32
14.2,456.00,16
14.4,456.00,24
14.2,456.00,16
14.4,448.00,32
14.4,448.00,16
14.4,456.00,24
14.2,448.00,16
14.4,464.00,32
14.2,448.00,16
14.2,456.00,24
14.2,448.00,16
14.4,456.00,24
14.0,448.00,8
14.4,456.00,24
13.8,456.00,24
14.2,456.00,32
14.4,456.00,16
14.2,456.00,32
14.0,456.00,16
14.2,440.00,24
14.4,448.00,16
14.2,448.00,16
14.4,464.00,24
14.2,456.00,24
14.4,456.00,16
14.2,464.00,24
14.4,456.00,16
14.4,448.00,16
14.2,456.00,24
14.6,448.00,16
14.4,448.00,24
14.2,456.00,16
14.6,448.00,16
14.2,456.00,8
14.2,456.00,16
14.4,456.00,8
14.2,456.00,16
14.2,448.00,8
14.4,456.00,24
14.2,464.00,24
14.2,464.00,32
14.2,448.00,24
14.2,456.00,24
14.4,456.00,16
14.2,456.00,32
14.2,448.00,16
14.2,464.00,32
14.0,464.00,16
14.2,448.00,32
14.2,464.00,16
14.2,464.00,24
14.2,456.00,16
14.4,456.00,24
14.6,448.00,16
14.4,456.00,24
14.2,456.00,24
14.4,456.00,40
14.4,448.00,24
14.4,448.00,24
14.4,464.00,16
14.4,448.00,16
14.4,448.00,16
14.4,456.00,8
14.4,464.00,32
14.4,456.00,16
14.4,448.00,32
14.2,456.00,24
14.4,472.00,32
14.6,456.00,16
14.4,464.00,32
14.4,448.00,8
14.4,448.00,32
14.2,456.00,16
14.4,464.00,24
14.2,456.00,16
14.4,464.00,16
14.4,464.00,8
14.6,456.00,24
14.4,456.00,16
14.2,456.00,24
14.0,464.00,24
14.2,464.00,24
14.4,448.00,8
14.4,456.00,24
14.4,456.00,8
14.4,456.00,16
14.4,456.00,8
14.4,456.00,32
14.4,456.00,32
14.4,456.00,24
14.6,464.00,24
14.4,464.00,16
14.4,448.00,32
14.4,456.00,24
14.4,456.00,24
14.4,456.00,8
14.4,456.00,24
14.4,464.00,32
14.6,464.00,24
14.6,456.00,8
14.4,456.00,16
14.4,448.00,16
14.2,456.00,24
14.6,464.00,16
14.6,448.00,24
14.4,456.00,24
14.4,464.00,32
14.4,448.00,8
14.6,456.00,32
14.4,448.00,24
14.6,456.00,24
14.4,456.00,16
14.2,464.00,32
14.4,456.00,16
14.2,464.00,32
14.6,464.00,8
14.2,464.00,24
14.4,456.00,16
14.4,464.00,16
14.6,456.00,16
14.4,464.00,24
14.6,464.00,24
14.6,464.00,24
14.6,456.00,32
14.6,456.00,24
